學年度,階段,學號,宿舍,房號,是否確認
105,保留原寢,0310154,九宿舍,232,
105,保留原寢,0310181,九宿舍,232,
105,保留原寢,0310502,九宿舍,303,
105,保留原寢,0310506,九宿舍,303,
105,保留原寢,0310530,九宿舍,303,
105,未保留原寢,0310883,九宿舍,303,
105,未保留原寢,0211296,九宿舍,305,
105,保留原寢,0310701,九宿舍,305,
105,未保留原寢,0310847,九宿舍,305,
105,保留原寢,0316328,九宿舍,305,
105,未保留原寢,0311556,九宿舍,309,
105,保留原寢,0316081,九宿舍,309,
105,保留原寢,0316094,九宿舍,309,
105,保留原寢,0316095,九宿舍,309,
105,保留原寢,0310791,九宿舍,314,
105,保留原寢,0310795,九宿舍,314,
105,保留原寢,0310875,九宿舍,314,
105,未保留原寢,0312004,九宿舍,314,
105,保留原寢,0210135,九宿舍,315,
105,保留原寢,0210137,九宿舍,315,
105,保留原寢,0210187,九宿舍,315,
105,未保留原寢,0212514,九宿舍,315,
105,保留原寢,0212503,九宿舍,316,
105,保留原寢,0212519,九宿舍,316,
105,保留原寢,0212526,九宿舍,316,
105,保留原寢,0212551,九宿舍,316,
105,保留原寢,0312114,九宿舍,317,
105,保留原寢,0312120,九宿舍,317,
105,保留原寢,0312129,九宿舍,317,
105,保留原寢,0312130,九宿舍,317,
105,未保留原寢,0212204,九宿舍,319,
105,保留原寢,0310142,九宿舍,319,
105,保留原寢,0310156,九宿舍,319,
105,保留原寢,0310163,九宿舍,319,
105,保留原寢,0310122,九宿舍,320,
105,保留原寢,0310141,九宿舍,320,
105,保留原寢,0310148,九宿舍,320,
105,保留原寢,0310160,九宿舍,320,
105,保留原寢,0316005,九宿舍,322,
105,未保留原寢,0316229,九宿舍,322,
105,保留原寢,0316304,九宿舍,322,
105,保留原寢,0316313,九宿舍,322,
105,保留原寢,0210513,九宿舍,325,
105,保留原寢,0210525,九宿舍,325,
105,未保留原寢,0210536,九宿舍,325,
105,未保留原寢,0210542,九宿舍,325,
105,保留原寢,0210503,九宿舍,326,
105,保留原寢,0212529,九宿舍,326,
105,未保留原寢,0212534,九宿舍,326,
105,未保留原寢,0212554,九宿舍,326,
105,未保留原寢,0210005,九宿舍,330,
105,保留原寢,0210015,九宿舍,330,
105,未保留原寢,0210023,九宿舍,330,
105,保留原寢,0210028,九宿舍,330,
105,保留原寢,0311047,九宿舍,332,
105,保留原寢,0311048,九宿舍,332,
105,保留原寢,0311101,九宿舍,332,
105,未保留原寢,0317043,九宿舍,332,
105,保留原寢,0316208,九宿舍,401,
105,保留原寢,0316235,九宿舍,401,
105,保留原寢,0316253,九宿舍,401,
105,保留原寢,0316342,九宿舍,401,
105,保留原寢,0311222,九宿舍,403,
105,未保留原寢,0311241,九宿舍,403,
105,保留原寢,0311258,九宿舍,403,
105,保留原寢,0311274,九宿舍,403,
105,保留原寢,0216037,九宿舍,404,
105,保留原寢,0216062,九宿舍,404,
105,保留原寢,0216072,九宿舍,404,
105,未保留原寢,0416231,九宿舍,404,
105,未保留原寢,0212508,九宿舍,405,
105,保留原寢,0212523,九宿舍,405,
105,保留原寢,0212545,九宿舍,405,
105,未保留原寢,0312501,九宿舍,405,
105,保留原寢,0316025,九宿舍,406,
105,保留原寢,0316032,九宿舍,406,
105,保留原寢,0316311,九宿舍,406,
105,保留原寢,0316312,九宿舍,406,
105,保留原寢,0212512,九宿舍,408,
105,保留原寢,0212513,九宿舍,408,
105,未保留原寢,0212520,九宿舍,408,
105,保留原寢,0212541,九宿舍,408,
105,保留原寢,0316053,九宿舍,409,
105,保留原寢,0316078,九宿舍,409,
105,保留原寢,0316090,九宿舍,409,
105,保留原寢,0316221,九宿舍,409,
105,保留原寢,0210116,九宿舍,411,
105,保留原寢,0210127,九宿舍,411,
105,未保留原寢,0210148,九宿舍,411,
105,保留原寢,0212538,九宿舍,411,
105,保留原寢,0310738,九宿舍,413,
105,保留原寢,0310782,九宿舍,413,
105,保留原寢,0310818,九宿舍,413,
105,保留原寢,0310861,九宿舍,413,
105,保留原寢,0316098,九宿舍,414,
105,保留原寢,0316339,九宿舍,414,
105,未保留原寢,0416002,九宿舍,414,
105,未保留原寢,0416077,九宿舍,414,
105,保留原寢,0310764,九宿舍,415,
105,保留原寢,0310790,九宿舍,415,
105,保留原寢,0310800,九宿舍,415,
105,保留原寢,0310815,九宿舍,415,
105,未保留原寢,0312016,九宿舍,416,
105,保留原寢,0312020,九宿舍,416,
105,未保留原寢,0312028,九宿舍,416,
105,保留原寢,0312126,九宿舍,416,
105,保留原寢,0316043,九宿舍,417,
105,保留原寢,0316076,九宿舍,417,
105,保留原寢,0316217,九宿舍,417,
105,保留原寢,0316232,九宿舍,417,
105,保留原寢,0211280,九宿舍,419,
105,保留原寢,0215407,九宿舍,419,
105,保留原寢,0215428,九宿舍,419,
105,保留原寢,0215429,九宿舍,419,
105,未保留原寢,0312520,九宿舍,420,
105,保留原寢,0312529,九宿舍,420,
105,保留原寢,0312543,九宿舍,420,
105,未保留原寢,0312546,九宿舍,420,
105,保留原寢,0216038,九宿舍,421,
105,保留原寢,0216041,九宿舍,421,
105,保留原寢,0216086,九宿舍,421,
105,保留原寢,0216094,九宿舍,421,
105,保留原寢,0315408,九宿舍,423,
105,保留原寢,0315425,九宿舍,423,
105,未保留原寢,0411067,九宿舍,423,
105,未保留原寢,0411078,九宿舍,423,
105,保留原寢,0212502,九宿舍,424,
105,保留原寢,0212524,九宿舍,424,
105,保留原寢,0212531,九宿舍,424,
105,保留原寢,0212544,九宿舍,424,
105,保留原寢,0212515,九宿舍,426,
105,保留原寢,0212516,九宿舍,426,
105,未保留原寢,0212535,九宿舍,426,
105,保留原寢,0212542,九宿舍,426,
105,保留原寢,0312505,九宿舍,427,
105,保留原寢,0312536,九宿舍,427,
105,保留原寢,0312547,九宿舍,427,
105,未保留原寢,0412514,九宿舍,427,
105,保留原寢,0316316,九宿舍,429,
105,保留原寢,0316320,九宿舍,429,
105,保留原寢,0316323,九宿舍,429,
105,保留原寢,0316330,九宿舍,429,
105,保留原寢,0315439,九宿舍,430,
105,保留原寢,0315441,九宿舍,430,
105,未保留原寢,0416064,九宿舍,430,
105,未保留原寢,0417036,九宿舍,430,
105,未保留原寢,0210516,九宿舍,433,
105,保留原寢,0210518,九宿舍,433,
105,未保留原寢,0210519,九宿舍,433,
105,保留原寢,0217054,九宿舍,433,
105,未保留原寢,0315410,十宿舍,103,
105,保留原寢,0315418,十宿舍,103,
105,保留原寢,0315431,十宿舍,103,
105,保留原寢,0315436,十宿舍,103,
105,保留原寢,0211504,十宿舍,110,
105,保留原寢,0211554,十宿舍,110,
105,保留原寢,0215431,十宿舍,110,
105,保留原寢,0317046,十宿舍,110,
105,保留原寢,0451707,十一宿舍,104,
105,未保留原寢,0453203,十一宿舍,104,
105,保留原寢,0453614,十一宿舍,104,
105,未保留原寢,0453654,十一宿舍,104,
105,保留原寢,0453349,十一宿舍,113,
105,未保留原寢,0459208,十一宿舍,113,
105,保留原寢,0459215,十一宿舍,113,
105,未保留原寢,0459216,十一宿舍,113,
105,保留原寢,0355204,十一宿舍,116,
105,未保留原寢,0451522,十一宿舍,116,
105,未保留原寢,0455201,十一宿舍,116,
105,保留原寢,0455206,十一宿舍,116,
105,保留原寢,0359315,十一宿舍,201,
105,未保留原寢,0450724,十一宿舍,201,
105,保留原寢,0451262,十一宿舍,201,
105,未保留原寢,0451279,十一宿舍,201,
105,保留原寢,0382503,十一宿舍,204,
105,保留原寢,0152014,十一宿舍,205,
105,保留原寢,0081528,十一宿舍,209,
105,保留原寢,9916809,十一宿舍,213,
105,保留原寢,0282012,十一宿舍,213,
105,保留原寢,0083103,十一宿舍,215,
105,保留原寢,0451238,十一宿舍,215,
105,保留原寢,0451239,十一宿舍,215,
105,保留原寢,0452224,十一宿舍,215,
105,保留原寢,0186035,十一宿舍,217,
105,保留原寢,0286018,十一宿舍,217,
105,保留原寢,0080208,十一宿舍,217,
105,保留原寢,0180206,十一宿舍,219,
105,保留原寢,0355208,十一宿舍,219,
105,未保留原寢,0457013,十一宿舍,219,
105,保留原寢,0457049,十一宿舍,219,
105,保留原寢,0158121,十一宿舍,220,
105,保留原寢,0489703,十一宿舍,222,
105,保留原寢,0480101,十一宿舍,222,
105,保留原寢,0082512,十一宿舍,222,
105,保留原寢,0283101,十一宿舍,302,
105,保留原寢,0383901,十一宿舍,302,
105,未保留原寢,0259637,十一宿舍,313,
105,保留原寢,0452021,十一宿舍,313,
105,保留原寢,0459633,十一宿舍,313,
105,保留原寢,0459808,十一宿舍,313,
105,未保留原寢,0451703,十一宿舍,322,
105,保留原寢,0451704,十一宿舍,322,
105,保留原寢,0453507,十一宿舍,322,
105,保留原寢,0453811,十一宿舍,322,
105,保留原寢,0451603,十一宿舍,408,
105,保留原寢,0451801,十一宿舍,408,
105,保留原寢,0452519,十一宿舍,408,
105,保留原寢,0460414,十一宿舍,408,
105,保留原寢,0250748,十一宿舍,409,
105,未保留原寢,0453428,十一宿舍,411,
105,未保留原寢,0453611,十一宿舍,411,
105,保留原寢,0459302,十一宿舍,411,
105,保留原寢,0460416,十一宿舍,411,
105,未保留原寢,0359702,十一宿舍,412,
105,保留原寢,0359705,十一宿舍,412,
105,保留原寢,0452727,十一宿舍,412,
105,保留原寢,0456026,十一宿舍,412,
105,保留原寢,0359308,十一宿舍,413,
105,保留原寢,0359316,十一宿舍,413,
105,未保留原寢,0359317,十一宿舍,413,
105,未保留原寢,0359611,十一宿舍,413,
105,保留原寢,0387201,十一宿舍,414,
105,保留原寢,0353827,十一宿舍,414,
105,保留原寢,0359217,十一宿舍,414,
105,保留原寢,0450138,十一宿舍,414,
105,保留原寢,0351299,十一宿舍,415,
105,保留原寢,0460016,十一宿舍,415,
105,未保留原寢,0460226,十一宿舍,415,
105,保留原寢,0460233,十一宿舍,415,
105,保留原寢,0251568,十一宿舍,416,
105,保留原寢,0452410,十一宿舍,417,
105,未保留原寢,0452515,十一宿舍,417,
105,保留原寢,0459707,十一宿舍,417,
105,保留原寢,0460025,十一宿舍,417,
105,保留原寢,0359810,十一宿舍,420,
105,保留原寢,0452516,十一宿舍,420,
105,保留原寢,0453126,十一宿舍,420,
105,保留原寢,0453131,十一宿舍,420,
105,保留原寢,0386902,十一宿舍,421,
105,保留原寢,0451272,十一宿舍,421,
105,未保留原寢,0453606,十一宿舍,421,
105,保留原寢,0453932,十一宿舍,421,
105,保留原寢,9933808,十一宿舍,422,
105,保留原寢,0452533,十一宿舍,502,
105,未保留原寢,0452545,十一宿舍,502,
105,保留原寢,0453504,十一宿舍,502,
105,保留原寢,0459702,十一宿舍,502,
105,保留原寢,0452606,十一宿舍,503,
105,保留原寢,0452610,十一宿舍,503,
105,保留原寢,0453922,十一宿舍,503,
105,保留原寢,0459213,十一宿舍,503,
105,保留原寢,0450241,十一宿舍,504,
105,未保留原寢,0451503,十一宿舍,504,
105,保留原寢,0453311,十一宿舍,504,
105,保留原寢,0460412,十一宿舍,504,
105,保留原寢,0450723,十一宿舍,506,
105,未保留原寢,0450728,十一宿舍,506,
105,未保留原寢,0453830,十一宿舍,506,
105,保留原寢,0460002,十一宿舍,506,
105,保留原寢,0456056,十一宿舍,511,
105,保留原寢,0456602,十一宿舍,511,
105,保留原寢,0456613,十一宿舍,511,
105,保留原寢,0459115,十一宿舍,511,
105,保留原寢,0451102,十一宿舍,513,
105,保留原寢,0451602,十一宿舍,513,
105,保留原寢,0453416,十一宿舍,513,
105,保留原寢,0453418,十一宿舍,513,
105,保留原寢,0451540,十一宿舍,514,
105,保留原寢,0452530,十一宿舍,514,
105,保留原寢,0456036,十一宿舍,514,
105,保留原寢,0459321,十一宿舍,514,
105,保留原寢,0451100,十一宿舍,515,
105,保留原寢,0453207,十一宿舍,515,
105,保留原寢,0453208,十一宿舍,515,
105,保留原寢,0453608,十一宿舍,515,
105,保留原寢,0451905,十一宿舍,516,
105,未保留原寢,0453657,十一宿舍,516,
105,保留原寢,0453916,十一宿舍,516,
105,保留原寢,0459318,十一宿舍,516,
105,保留原寢,0453805,十一宿舍,518,
105,未保留原寢,0460004,十一宿舍,518,
105,保留原寢,0460009,十一宿舍,518,
105,未保留原寢,0460205,十一宿舍,518,
105,保留原寢,0359615,十一宿舍,519,
105,保留原寢,0453822,十一宿舍,519,
105,保留原寢,0459132,十一宿舍,519,
105,保留原寢,0459315,十一宿舍,519,
105,保留原寢,0353805,十一宿舍,522,
105,保留原寢,0353818,十一宿舍,522,
105,未保留原寢,0456521,十一宿舍,522,
105,保留原寢,0356727,十一宿舍,522,
105,保留原寢,0311525,十三宿舍,202,
105,未保留原寢,0311526,十三宿舍,202,
105,保留原寢,0311542,十三宿舍,202,
105,保留原寢,0311551,十三宿舍,202,
105,保留原寢,0310720,十三宿舍,203,
105,保留原寢,0310721,十三宿舍,203,
105,未保留原寢,0310833,十三宿舍,203,
105,未保留原寢,0410754,十三宿舍,203,
105,保留原寢,0310750,十三宿舍,204,
105,保留原寢,0310765,十三宿舍,204,
105,保留原寢,0310813,十三宿舍,204,
105,保留原寢,0310816,十三宿舍,204,
105,未保留原寢,0216035,十三宿舍,206,
105,保留原寢,0216066,十三宿舍,206,
105,未保留原寢,0216224,十三宿舍,206,
105,保留原寢,0216239,十三宿舍,206,
105,未保留原寢,0216014,十三宿舍,207,
105,保留原寢,0216022,十三宿舍,207,
105,保留原寢,0216228,十三宿舍,207,
105,保留原寢,0216234,十三宿舍,207,
105,保留原寢,0213304,十三宿舍,208,
105,保留原寢,0213320,十三宿舍,208,
105,未保留原寢,0213321,十三宿舍,208,
105,未保留原寢,0213356,十三宿舍,208,
105,保留原寢,0312001,十三宿舍,209,
105,保留原寢,0312015,十三宿舍,209,
105,保留原寢,0312116,十三宿舍,209,
105,未保留原寢,0411229,十三宿舍,209,
105,未保留原寢,0316027,十三宿舍,212,
105,保留原寢,0316060,十三宿舍,212,
105,保留原寢,0316213,十三宿舍,212,
105,未保留原寢,0316223,十三宿舍,212,
105,保留原寢,0210104,十三宿舍,213,
105,保留原寢,0210158,十三宿舍,213,
105,保留原寢,0210159,十三宿舍,213,
105,保留原寢,0210164,十三宿舍,213,
105,保留原寢,0317026,十三宿舍,214,
105,保留原寢,0317034,十三宿舍,214,
105,保留原寢,0317039,十三宿舍,214,
105,保留原寢,0317057,十三宿舍,214,
105,保留原寢,0216057,十三宿舍,216,
105,保留原寢,0216092,十三宿舍,216,
105,未保留原寢,0217029,十三宿舍,216,
105,未保留原寢,0217050,十三宿舍,216,
105,保留原寢,0216033,十三宿舍,217,
105,保留原寢,0216208,十三宿舍,217,
105,保留原寢,0216210,十三宿舍,217,
105,保留原寢,0216230,十三宿舍,217,
105,保留原寢,0311508,十三宿舍,218,
105,未保留原寢,0311515,十三宿舍,218,
105,保留原寢,0311536,十三宿舍,218,
105,未保留原寢,0317011,十三宿舍,218,
105,保留原寢,0310761,十三宿舍,223,
105,未保留原寢,0310824,十三宿舍,223,
105,保留原寢,0310825,十三宿舍,223,
105,保留原寢,0310845,十三宿舍,223,
105,保留原寢,0216015,十三宿舍,226,
105,未保留原寢,0216223,十三宿舍,226,
105,保留原寢,0216328,十三宿舍,226,
105,保留原寢,0216337,十三宿舍,226,
105,保留原寢,0216042,十三宿舍,301,
105,保留原寢,0216047,十三宿舍,301,
105,保留原寢,0216075,十三宿舍,301,
105,未保留原寢,0316036,十三宿舍,301,
105,保留原寢,0310707,十三宿舍,302,
105,保留原寢,0310723,十三宿舍,302,
105,保留原寢,0310787,十三宿舍,302,
105,保留原寢,0310843,十三宿舍,302,
105,保留原寢,0310144,十三宿舍,304,
105,保留原寢,0311006,十三宿舍,304,
105,保留原寢,0312101,十三宿舍,304,
105,保留原寢,0313323,十三宿舍,304,
105,保留原寢,0315303,十三宿舍,305,
105,保留原寢,0315327,十三宿舍,305,
105,保留原寢,0315328,十三宿舍,305,
105,保留原寢,0315338,十三宿舍,305,
105,保留原寢,0311602,十三宿舍,307,
105,未保留原寢,0311609,十三宿舍,307,
105,未保留原寢,0311623,十三宿舍,307,
105,保留原寢,0311625,十三宿舍,307,
105,保留原寢,0210740,十三宿舍,309,
105,未保留原寢,0210746,十三宿舍,309,
105,保留原寢,0210796,十三宿舍,309,
105,未保留原寢,0210845,十三宿舍,309,
105,未保留原寢,0213247,十三宿舍,313,
105,保留原寢,0213254,十三宿舍,313,
105,保留原寢,0213255,十三宿舍,313,
105,未保留原寢,0215424,十三宿舍,313,
105,保留原寢,0210123,十三宿舍,314,
105,保留原寢,0210132,十三宿舍,314,
105,保留原寢,0210143,十三宿舍,314,
105,保留原寢,0210145,十三宿舍,314,
105,保留原寢,0210118,十三宿舍,315,
105,保留原寢,0210130,十三宿舍,315,
105,保留原寢,0210161,十三宿舍,315,
105,未保留原寢,0210170,十三宿舍,315,
105,未保留原寢,0312128,十三宿舍,318,
105,保留原寢,0312506,十三宿舍,318,
105,未保留原寢,0312525,十三宿舍,318,
105,保留原寢,0312526,十三宿舍,318,
105,保留原寢,0210751,十三宿舍,320,
105,保留原寢,0210763,十三宿舍,320,
105,保留原寢,0210827,十三宿舍,320,
105,保留原寢,0210861,十三宿舍,320,
105,保留原寢,0310149,十三宿舍,322,
105,保留原寢,0310771,十三宿舍,322,
105,保留原寢,0310811,十三宿舍,322,
105,保留原寢,0310855,十三宿舍,322,
105,保留原寢,0213203,十三宿舍,323,
105,保留原寢,0213235,十三宿舍,323,
105,保留原寢,0213236,十三宿舍,323,
105,保留原寢,0213243,十三宿舍,323,
105,保留原寢,0213201,十三宿舍,324,
105,保留原寢,0213205,十三宿舍,324,
105,保留原寢,0213217,十三宿舍,324,
105,保留原寢,0213241,十三宿舍,324,
105,保留原寢,0311513,十三宿舍,326,
105,保留原寢,0312022,十三宿舍,326,
105,保留原寢,0312031,十三宿舍,326,
105,保留原寢,0312033,十三宿舍,326,
105,保留原寢,0311502,十三宿舍,401,
105,未保留原寢,0311528,十三宿舍,401,
105,保留原寢,0311545,十三宿舍,401,
105,保留原寢,0311555,十三宿舍,401,
105,保留原寢,0311521,十三宿舍,406,
105,保留原寢,0311530,十三宿舍,406,
105,保留原寢,0311531,十三宿舍,406,
105,保留原寢,0311533,十三宿舍,406,
105,保留原寢,0317045,十三宿舍,407,
105,保留原寢,0317050,十三宿舍,407,
105,保留原寢,0317068,十三宿舍,407,
105,保留原寢,0317072,十三宿舍,407,
105,未保留原寢,0217034,十三宿舍,408,
105,保留原寢,0317032,十三宿舍,408,
105,未保留原寢,0317040,十三宿舍,408,
105,保留原寢,0317063,十三宿舍,408,
105,保留原寢,0312110,十三宿舍,412,
105,保留原寢,0312119,十三宿舍,412,
105,保留原寢,0312131,十三宿舍,412,
105,保留原寢,0312135,十三宿舍,412,
105,保留原寢,0212119,十三宿舍,414,
105,未保留原寢,0219021,十三宿舍,414,
105,保留原寢,0310510,十三宿舍,414,
105,保留原寢,0311514,十三宿舍,414,
105,保留原寢,0313107,十三宿舍,416,
105,保留原寢,0313113,十三宿舍,416,
105,保留原寢,0313125,十三宿舍,416,
105,保留原寢,0313130,十三宿舍,416,
105,未保留原寢,0113127,十三宿舍,417,
105,保留原寢,0313112,十三宿舍,417,
105,未保留原寢,0313119,十三宿舍,417,
105,保留原寢,0313135,十三宿舍,417,
105,保留原寢,0311610,十三宿舍,418,
105,保留原寢,0311620,十三宿舍,418,
105,保留原寢,0311626,十三宿舍,418,
105,未保留原寢,0411605,十三宿舍,418,
105,保留原寢,0211046,十三宿舍,419,
105,保留原寢,0211057,十三宿舍,419,
105,保留原寢,0212032,十三宿舍,419,
105,保留原寢,0219034,十三宿舍,419,
105,保留原寢,0311012,十三宿舍,420,
105,保留原寢,0311031,十三宿舍,420,
105,保留原寢,0311050,十三宿舍,420,
105,保留原寢,0313122,十三宿舍,420,
105,保留原寢,0311069,十三宿舍,421,
105,保留原寢,0311074,十三宿舍,421,
105,保留原寢,0311097,十三宿舍,421,
105,未保留原寢,0311104,十三宿舍,421,
105,保留原寢,0316011,十三宿舍,422,
105,保留原寢,0316017,十三宿舍,422,
105,保留原寢,0316071,十三宿舍,422,
105,保留原寢,0316324,十三宿舍,422,
105,未保留原寢,0211232,十三宿舍,424,
105,未保留原寢,0216009,十三宿舍,424,
105,保留原寢,0310703,十三宿舍,424,
105,保留原寢,0316083,十三宿舍,424,
105,保留原寢,0313309,十三宿舍,502,
105,保留原寢,0313336,十三宿舍,502,
105,保留原寢,0313346,十三宿舍,502,
105,保留原寢,0313357,十三宿舍,502,
105,未保留原寢,0216036,十三宿舍,503,
105,保留原寢,0216093,十三宿舍,503,
105,保留原寢,0216326,十三宿舍,503,
105,保留原寢,0216336,十三宿舍,503,
105,保留原寢,0210701,十三宿舍,505,
105,保留原寢,0210713,十三宿舍,505,
105,保留原寢,0210741,十三宿舍,505,
105,保留原寢,0210853,十三宿舍,505,
105,保留原寢,0310727,十三宿舍,508,
105,保留原寢,0310799,十三宿舍,508,
105,保留原寢,0310807,十三宿舍,508,
105,保留原寢,0310841,十三宿舍,508,
105,保留原寢,0310758,十三宿舍,511,
105,保留原寢,0310864,十三宿舍,511,
105,保留原寢,0310866,十三宿舍,511,
105,保留原寢,0310874,十三宿舍,511,
105,保留原寢,0213105,十三宿舍,514,
105,保留原寢,0213114,十三宿舍,514,
105,保留原寢,0213140,十三宿舍,514,
105,保留原寢,0213149,十三宿舍,514,
105,保留原寢,0213107,十三宿舍,515,
105,未保留原寢,0213131,十三宿舍,515,
105,保留原寢,0213139,十三宿舍,515,未確認申請
105,保留原寢,0213150,十三宿舍,515,未確認申請
105,保留原寢,0311013,十三宿舍,516,
105,保留原寢,0311017,十三宿舍,516,
105,保留原寢,0311033,十三宿舍,516,
105,保留原寢,0311051,十三宿舍,516,
105,保留原寢,0213115,十三宿舍,517,
105,保留原寢,0213132,十三宿舍,517,
105,保留原寢,0215331,十三宿舍,517,
105,保留原寢,0217014,十三宿舍,517,
105,未保留原寢,0211005,十三宿舍,521,
105,保留原寢,0211010,十三宿舍,521,
105,保留原寢,0211032,十三宿舍,521,
105,保留原寢,0211051,十三宿舍,521,
105,保留原寢,0211009,十三宿舍,525,
105,保留原寢,0211017,十三宿舍,525,
105,保留原寢,0211034,十三宿舍,525,
105,保留原寢,0211107,十三宿舍,525,
105,保留原寢,0210747,十三宿舍,526,
105,未保留原寢,0210761,十三宿舍,526,
105,保留原寢,0210810,十三宿舍,526,
105,保留原寢,0210834,十三宿舍,526,
105,保留原寢,0310757,十三宿舍,601,
105,未保留原寢,0310780,十三宿舍,601,
105,未保留原寢,0310822,十三宿舍,601,
105,保留原寢,0310835,十三宿舍,601,
105,保留原寢,0310708,十三宿舍,610,
105,保留原寢,0310759,十三宿舍,610,
105,保留原寢,0310788,十三宿舍,610,
105,保留原寢,0310848,十三宿舍,610,
105,保留原寢,0310713,十三宿舍,611,
105,保留原寢,0310725,十三宿舍,611,
105,保留原寢,0310769,十三宿舍,611,
105,保留原寢,0310773,十三宿舍,611,
105,未保留原寢,0311281,十三宿舍,614,
105,保留原寢,0312002,十三宿舍,614,
105,保留原寢,0312030,十三宿舍,614,
105,保留原寢,0312106,十三宿舍,614,
105,保留原寢,0312009,十三宿舍,615,
105,保留原寢,0312011,十三宿舍,615,
105,未保留原寢,0312026,十三宿舍,615,
105,保留原寢,0312107,十三宿舍,615,
105,未保留原寢,0212003,十三宿舍,616,
105,保留原寢,0212008,十三宿舍,616,
105,保留原寢,0212018,十三宿舍,616,
105,保留原寢,0212025,十三宿舍,616,未確認申請
105,保留原寢,0212002,十三宿舍,617,
105,未保留原寢,0212005,十三宿舍,617,
105,保留原寢,0212029,十三宿舍,617,
105,未保留原寢,0215343,十三宿舍,617,
105,保留原寢,0111603,十三宿舍,619,
105,保留原寢,0211603,十三宿舍,619,
105,未保留原寢,0211614,十三宿舍,619,
105,保留原寢,0211615,十三宿舍,619,
105,保留原寢,0212014,十三宿舍,622,
105,保留原寢,0212030,十三宿舍,622,
105,未保留原寢,0212131,十三宿舍,622,
105,未保留原寢,0212133,十三宿舍,622,
105,保留原寢,0311604,十三宿舍,623,
105,保留原寢,0311611,十三宿舍,623,
105,保留原寢,0311615,十三宿舍,623,
105,保留原寢,0311616,十三宿舍,623,
105,保留原寢,0212016,十三宿舍,624,
105,保留原寢,0212134,十三宿舍,624,
105,保留原寢,0312111,十三宿舍,624,
105,保留原寢,0312132,十三宿舍,624,
105,保留原寢,0310511,十三宿舍,702,
105,保留原寢,0310538,十三宿舍,702,
105,保留原寢,0310539,十三宿舍,702,
105,保留原寢,0310540,十三宿舍,702,
105,保留原寢,0216004,十三宿舍,703,
105,保留原寢,0216065,十三宿舍,703,
105,未保留原寢,0216301,十三宿舍,703,
105,保留原寢,0216306,十三宿舍,703,
105,未保留原寢,0310133,十三宿舍,704,
105,保留原寢,0310139,十三宿舍,704,
105,保留原寢,0310146,十三宿舍,704,
105,保留原寢,0310168,十三宿舍,704,
105,未保留原寢,0316003,十三宿舍,706,
105,保留原寢,0316015,十三宿舍,706,
105,保留原寢,0316051,十三宿舍,706,
105,保留原寢,0316097,十三宿舍,706,
105,保留原寢,0316006,十三宿舍,709,
105,保留原寢,0316012,十三宿舍,709,
105,保留原寢,0316026,十三宿舍,709,
105,保留原寢,0316048,十三宿舍,709,
105,未保留原寢,0212201,十三宿舍,710,
105,保留原寢,0311057,十三宿舍,710,
105,保留原寢,0316303,十三宿舍,710,
105,保留原寢,0316322,十三宿舍,710,
105,未保留原寢,0310119,十三宿舍,713,
105,保留原寢,0310158,十三宿舍,713,
105,保留原寢,0310174,十三宿舍,713,
105,保留原寢,0310176,十三宿舍,713,
105,保留原寢,0210106,十三宿舍,714,
105,保留原寢,0210109,十三宿舍,714,
105,保留原寢,0210144,十三宿舍,714,
105,保留原寢,0212107,十三宿舍,714,
105,未保留原寢,0210139,十三宿舍,715,
105,保留原寢,0210160,十三宿舍,715,
105,保留原寢,0210162,十三宿舍,715,
105,保留原寢,0210163,十三宿舍,715,
105,保留原寢,0310519,十三宿舍,718,
105,未保留原寢,0310527,十三宿舍,718,
105,保留原寢,0310531,十三宿舍,718,
105,未保留原寢,0310535,十三宿舍,718,
105,保留原寢,0210720,十三宿舍,719,
105,保留原寢,0210738,十三宿舍,719,
105,保留原寢,0210753,十三宿舍,719,
105,保留原寢,0210850,十三宿舍,719,
105,保留原寢,0216010,十三宿舍,722,
105,未保留原寢,0216023,十三宿舍,722,
105,保留原寢,0216303,十三宿舍,722,
105,未保留原寢,0216307,十三宿舍,722,
105,保留原寢,0216026,十三宿舍,723,未確認申請
105,保留原寢,0216070,十三宿舍,723,
105,保留原寢,0216079,十三宿舍,723,
105,保留原寢,0216098,十三宿舍,723,
105,保留原寢,0316045,十三宿舍,724,
105,保留原寢,0316064,十三宿舍,724,
105,保留原寢,0316226,十三宿舍,724,
105,保留原寢,0316306,十三宿舍,724,
105,保留原寢,0210705,十三宿舍,725,
105,保留原寢,0210821,十三宿舍,725,
105,保留原寢,0210838,十三宿舍,725,
105,保留原寢,0210884,十三宿舍,725,
105,保留原寢,0210744,十三宿舍,726,
105,保留原寢,0210783,十三宿舍,726,
105,保留原寢,0210817,十三宿舍,726,
105,保留原寢,0210825,十三宿舍,726,
105,未保留原寢,0212212,十三宿舍,801,
105,保留原寢,0316013,十三宿舍,801,
105,保留原寢,0316089,十三宿舍,801,
105,未保留原寢,0316237,十三宿舍,801,
105,保留原寢,0216012,十三宿舍,803,
105,保留原寢,0216040,十三宿舍,803,
105,保留原寢,0216056,十三宿舍,803,
105,未保留原寢,0216334,十三宿舍,803,
105,保留原寢,0210877,十三宿舍,804,
105,保留原寢,0210878,十三宿舍,804,未確認申請
105,保留原寢,0210879,十三宿舍,804,
105,保留原寢,0216244,十三宿舍,804,未確認申請
