學年度,階段,學號,宿舍,房號,是否確認
104,保留原寢,0211220,九宿舍,206,
104,未保留原寢,0211224,九宿舍,206,
104,保留原寢,0211243,九宿舍,206,
104,保留原寢,0211265,九宿舍,206,
104,保留原寢,0111208,九宿舍,208,
104,保留原寢,0111219,九宿舍,208,
104,保留原寢,0111222,九宿舍,208,
104,保留原寢,0111262,九宿舍,208,
104,保留原寢,0210757,九宿舍,209,
104,保留原寢,0210873,九宿舍,209,
104,保留原寢,0210881,九宿舍,209,
104,保留原寢,0210885,九宿舍,209,
104,保留原寢,0212218,九宿舍,210,
104,保留原寢,0212220,九宿舍,210,
104,保留原寢,0212237,九宿舍,210,
104,未保留原寢,0212247,九宿舍,210,
104,保留原寢,0216003,九宿舍,212,
104,保留原寢,0216007,九宿舍,212,
104,保留原寢,0216027,九宿舍,212,
104,保留原寢,0216052,九宿舍,212,
104,未保留原寢,0212214,九宿舍,213,
104,保留原寢,0212227,九宿舍,213,
104,保留原寢,0212229,九宿舍,213,
104,保留原寢,0212242,九宿舍,213,
104,保留原寢,0117001,九宿舍,214,
104,保留原寢,0117004,九宿舍,214,
104,保留原寢,0117007,九宿舍,214,
104,保留原寢,0117025,九宿舍,214,
104,未保留原寢,0117041,九宿舍,215,
104,保留原寢,0217016,九宿舍,215,
104,保留原寢,0217017,九宿舍,215,
104,保留原寢,0217037,九宿舍,215,
104,保留原寢,0110738,九宿舍,221,
104,保留原寢,0110746,九宿舍,221,
104,保留原寢,0110814,九宿舍,221,
104,保留原寢,0110838,九宿舍,221,
104,保留原寢,0112506,九宿舍,222,
104,保留原寢,0112524,九宿舍,222,
104,保留原寢,0112528,九宿舍,222,
104,保留原寢,0112544,九宿舍,222,
104,保留原寢,0110877,九宿舍,223,
104,保留原寢,0115308,九宿舍,223,
104,保留原寢,0115337,九宿舍,223,
104,未保留原寢,0215310,九宿舍,223,
104,保留原寢,0216243,九宿舍,224,
104,保留原寢,0216246,九宿舍,224,
104,保留原寢,0216323,九宿舍,224,
104,未保留原寢,0310111,九宿舍,224,
104,保留原寢,0112509,九宿舍,225,
104,保留原寢,0112516,九宿舍,225,
104,未保留原寢,0112522,九宿舍,225,
104,保留原寢,0112552,九宿舍,225,
104,保留原寢,0211214,九宿舍,227,
104,保留原寢,0211218,九宿舍,227,
104,保留原寢,0211241,九宿舍,227,
104,未保留原寢,0216025,九宿舍,227,
104,保留原寢,0111119,九宿舍,229,
104,保留原寢,0211113,九宿舍,229,
104,保留原寢,0212258,九宿舍,229,
104,保留原寢,0216100,九宿舍,229,
104,保留原寢,0112501,九宿舍,230,
104,保留原寢,0112503,九宿舍,230,
104,保留原寢,0112510,九宿舍,230,
104,保留原寢,0112519,九宿舍,230,
104,保留原寢,0111246,九宿舍,233,
104,保留原寢,0111268,九宿舍,233,
104,保留原寢,0111290,九宿舍,233,
104,未保留原寢,0212212,九宿舍,233,
104,保留原寢,0116009,九宿舍,304,
104,保留原寢,0116016,九宿舍,304,
104,保留原寢,0116057,九宿舍,304,
104,保留原寢,0116217,九宿舍,304,
104,保留原寢,0110871,九宿舍,306,
104,未保留原寢,0111110,九宿舍,306,
104,保留原寢,0116244,九宿舍,306,
104,保留原寢,0116339,九宿舍,306,
104,保留原寢,0111202,九宿舍,308,
104,保留原寢,0111226,九宿舍,308,
104,未保留原寢,0111270,九宿舍,308,
104,保留原寢,0111286,九宿舍,308,
104,保留原寢,0210111,九宿舍,311,
104,保留原寢,0210152,九宿舍,311,
104,保留原寢,0210173,九宿舍,311,
104,保留原寢,0210186,九宿舍,311,
104,未保留原寢,0211203,九宿舍,312,
104,保留原寢,0215332,九宿舍,312,
104,保留原寢,0215340,九宿舍,312,
104,保留原寢,0215353,九宿舍,312,
104,保留原寢,0116010,九宿舍,313,
104,保留原寢,0116020,九宿舍,313,
104,未保留原寢,0116034,九宿舍,313,
104,保留原寢,0116069,九宿舍,313,
104,保留原寢,0210120,九宿舍,315,
104,未保留原寢,0210135,九宿舍,315,
104,保留原寢,0210137,九宿舍,315,
104,保留原寢,0210187,九宿舍,315,
104,保留原寢,0212503,九宿舍,316,
104,保留原寢,0212519,九宿舍,316,
104,保留原寢,0212551,九宿舍,316,
104,未保留原寢,0312519,九宿舍,316,
104,保留原寢,0116015,九宿舍,318,
104,保留原寢,0116065,九宿舍,318,
104,保留原寢,0116095,九宿舍,318,
104,保留原寢,0116248,九宿舍,318,
104,保留原寢,0210106,九宿舍,320,
104,保留原寢,0210109,九宿舍,320,
104,保留原寢,0210144,九宿舍,320,
104,未保留原寢,0212107,九宿舍,320,
104,保留原寢,0116072,九宿舍,321,
104,保留原寢,0116086,九宿舍,321,
104,保留原寢,0116313,九宿舍,321,
104,未保留原寢,0116324,九宿舍,321,
104,保留原寢,0111264,九宿舍,324,
104,保留原寢,0111294,九宿舍,324,
104,保留原寢,0113257,九宿舍,324,
104,未保留原寢,0210005,九宿舍,324,
104,保留原寢,0210502,九宿舍,325,
104,未保留原寢,0210504,九宿舍,325,
104,保留原寢,0210513,九宿舍,325,
104,保留原寢,0210525,九宿舍,325,
104,保留原寢,0210503,九宿舍,326,
104,未保留原寢,0211296,九宿舍,326,
104,保留原寢,0212529,九宿舍,326,
104,保留原寢,0212536,九宿舍,326,
104,保留原寢,0111206,九宿舍,329,
104,保留原寢,0111232,九宿舍,329,
104,保留原寢,0111243,九宿舍,329,
104,保留原寢,0111275,九宿舍,329,
104,保留原寢,0210003,九宿舍,330,
104,保留原寢,0210011,九宿舍,330,
104,保留原寢,0210015,九宿舍,330,
104,未保留原寢,0210028,九宿舍,330,
104,保留原寢,0111224,九宿舍,333,
104,保留原寢,0111238,九宿舍,333,
104,保留原寢,0111278,九宿舍,333,
104,未保留原寢,0219005,九宿舍,333,
104,保留原寢,0216037,九宿舍,404,
104,保留原寢,0216062,九宿舍,404,
104,保留原寢,0216072,九宿舍,404,
104,保留原寢,0216212,九宿舍,404,
104,保留原寢,0212518,九宿舍,405,
104,保留原寢,0212520,九宿舍,405,
104,保留原寢,0212545,九宿舍,405,
104,未保留原寢,0312535,九宿舍,405,
104,保留原寢,0210768,九宿舍,406,
104,保留原寢,0211030,九宿舍,406,
104,保留原寢,0211075,九宿舍,406,
104,保留原寢,0212021,九宿舍,406,
104,保留原寢,0110791,九宿舍,407,
104,保留原寢,0110807,九宿舍,407,
104,未保留原寢,0110839,九宿舍,407,
104,保留原寢,0110851,九宿舍,407,
104,保留原寢,0212512,九宿舍,408,
104,保留原寢,0212513,九宿舍,408,
104,保留原寢,0212532,九宿舍,408,
104,保留原寢,0212541,九宿舍,408,
104,保留原寢,0116022,九宿舍,410,
104,保留原寢,0116029,九宿舍,410,
104,保留原寢,0116080,九宿舍,410,
104,保留原寢,0116305,九宿舍,410,
104,保留原寢,0210116,九宿舍,411,
104,未保留原寢,0210127,九宿舍,411,
104,保留原寢,0210172,九宿舍,411,
104,未保留原寢,0212538,九宿舍,411,
104,保留原寢,0110705,九宿舍,412,
104,保留原寢,0110731,九宿舍,412,
104,保留原寢,0110860,九宿舍,412,
104,保留原寢,0110866,九宿舍,412,
104,未保留原寢,0110847,九宿舍,418,
104,保留原寢,0111564,九宿舍,418,
104,保留原寢,0111565,九宿舍,418,
104,未保留原寢,0111568,九宿舍,418,
104,保留原寢,0211280,九宿舍,419,
104,保留原寢,0215407,九宿舍,419,
104,未保留原寢,0215428,九宿舍,419,
104,保留原寢,0215429,九宿舍,419,
104,保留原寢,0216038,九宿舍,421,
104,保留原寢,0216041,九宿舍,421,
104,保留原寢,0216086,九宿舍,421,
104,未保留原寢,0216094,九宿舍,421,
104,保留原寢,0112104,九宿舍,422,
104,保留原寢,0112115,九宿舍,422,
104,保留原寢,0112123,九宿舍,422,
104,保留原寢,0112135,九宿舍,422,
104,未保留原寢,0112538,九宿舍,424,
104,保留原寢,0212534,九宿舍,424,
104,未保留原寢,0212539,九宿舍,424,
104,保留原寢,0212554,九宿舍,424,
104,保留原寢,0212016,九宿舍,425,
104,保留原寢,0212131,九宿舍,425,
104,保留原寢,0212134,九宿舍,425,
104,未保留原寢,0312111,九宿舍,425,
104,保留原寢,0212515,九宿舍,426,
104,未保留原寢,0212516,九宿舍,426,
104,保留原寢,0212542,九宿舍,426,
104,未保留原寢,0212550,九宿舍,426,
104,保留原寢,0211202,九宿舍,429,
104,保留原寢,0211222,九宿舍,429,
104,保留原寢,0211257,九宿舍,429,
104,未保留原寢,0211282,九宿舍,429,
104,保留原寢,0211209,九宿舍,430,
104,保留原寢,0211217,九宿舍,430,
104,未保留原寢,0315439,九宿舍,430,
104,未保留原寢,0315441,九宿舍,430,
104,保留原寢,0210518,九宿舍,433,
104,保留原寢,0210519,九宿舍,433,
104,保留原寢,0210527,九宿舍,433,
104,未保留原寢,0217054,九宿舍,433,
104,保留原寢,0210818,十宿舍,110,
104,保留原寢,0211504,十宿舍,110,
104,保留原寢,0211554,十宿舍,110,
104,保留原寢,0215431,十宿舍,110,
104,保留原寢,9924801,十一宿舍,104,
104,保留原寢,0059618,十一宿舍,107,
104,保留原寢,0259611,十一宿舍,107,
104,保留原寢,0259612,十一宿舍,107,
104,保留原寢,0259615,十一宿舍,107,
104,保留原寢,9816590,十一宿舍,110,
104,保留原寢,0356014,十一宿舍,111,
104,保留原寢,0356610,十一宿舍,111,
104,保留原寢,0356703,十一宿舍,111,
104,未保留原寢,0356710,十一宿舍,111,
104,未保留原寢,0252203,十一宿舍,204,
104,保留原寢,0255203,十一宿舍,204,
104,保留原寢,0382503,十一宿舍,204,
104,保留原寢,0380009,十一宿舍,204,
104,保留原寢,0152014,十一宿舍,205,
104,保留原寢,9811810,十一宿舍,206,
104,保留原寢,0351601,十一宿舍,207,
104,未保留原寢,0351603,十一宿舍,207,
104,未保留原寢,0353956,十一宿舍,207,
104,保留原寢,0360220,十一宿舍,207,
104,保留原寢,0081528,十一宿舍,209,
104,保留原寢,0259301,十一宿舍,211,
104,未保留原寢,0353109,十一宿舍,211,
104,未保留原寢,0356618,十一宿舍,211,
104,保留原寢,0356624,十一宿舍,211,
104,保留原寢,0353419,十一宿舍,213,
104,保留原寢,0353922,十一宿舍,213,
104,保留原寢,9916809,十一宿舍,213,
104,保留原寢,0282012,十一宿舍,213,
104,保留原寢,0083103,十一宿舍,215,
104,未保留原寢,0160242,十一宿舍,216,
104,保留原寢,0350739,十一宿舍,216,
104,保留原寢,0350743,十一宿舍,216,
104,未保留原寢,0353808,十一宿舍,216,
104,保留原寢,0186035,十一宿舍,217,
104,保留原寢,0286018,十一宿舍,217,
104,保留原寢,0080208,十一宿舍,217,
104,保留原寢,9913515,十一宿舍,217,
104,保留原寢,0383104,十一宿舍,218,
104,保留原寢,0380101,十一宿舍,218,
104,保留原寢,9811505,十一宿舍,218,
104,保留原寢,0180206,十一宿舍,219,
104,保留原寢,0158121,十一宿舍,220,
104,保留原寢,0253814,十一宿舍,221,
104,保留原寢,0253815,十一宿舍,221,
104,未保留原寢,0253822,十一宿舍,221,
104,保留原寢,9712502,十一宿舍,221,
104,保留原寢,9839803,十一宿舍,222,
104,保留原寢,0082512,十一宿舍,222,
104,保留原寢,0082401,十一宿舍,222,
104,保留原寢,0356043,十一宿舍,301,
104,未保留原寢,0359130,十一宿舍,301,
104,未保留原寢,0359131,十一宿舍,301,
104,保留原寢,0359318,十一宿舍,301,
104,保留原寢,0283101,十一宿舍,302,
104,保留原寢,0383901,十一宿舍,302,
104,保留原寢,9825806,十一宿舍,302,
104,保留原寢,0281508,十一宿舍,302,
104,未保留原寢,0350719,十一宿舍,319,
104,保留原寢,0360003,十一宿舍,319,
104,保留原寢,0360011,十一宿舍,319,
104,保留原寢,0360019,十一宿舍,319,
104,保留原寢,9811823,十一宿舍,402,
104,保留原寢,0389604,十一宿舍,402,
104,保留原寢,9913809,十一宿舍,402,
104,保留原寢,0258233,十一宿舍,403,
104,保留原寢,0353219,十一宿舍,403,
104,保留原寢,0359210,十一宿舍,403,
104,未保留原寢,0359229,十一宿舍,403,
104,未保留原寢,0353104,十一宿舍,404,
104,保留原寢,0353106,十一宿舍,404,
104,保留原寢,0356079,十一宿舍,404,
104,未保留原寢,0360211,十一宿舍,404,
104,保留原寢,0350708,十一宿舍,407,
104,保留原寢,0350721,十一宿舍,407,
104,未保留原寢,0353811,十一宿舍,407,
104,未保留原寢,0353960,十一宿舍,407,
104,保留原寢,0250748,十一宿舍,409,
104,未保留原寢,0255202,十一宿舍,409,
104,保留原寢,0259107,十一宿舍,409,
104,保留原寢,0259631,十一宿舍,409,
104,保留原寢,0351004,十一宿舍,410,
104,保留原寢,0353301,十一宿舍,410,
104,未保留原寢,0353342,十一宿舍,410,
104,未保留原寢,0353353,十一宿舍,410,
104,未保留原寢,0359301,十一宿舍,413,
104,保留原寢,0359308,十一宿舍,413,
104,未保留原寢,0359314,十一宿舍,413,
104,保留原寢,0359316,十一宿舍,413,
104,未保留原寢,0352605,十一宿舍,414,
104,保留原寢,0353827,十一宿舍,414,
104,保留原寢,0359217,十一宿舍,414,
104,保留原寢,0387201,十一宿舍,414,
104,保留原寢,0251568,十一宿舍,416,
104,保留原寢,0350239,十一宿舍,418,
104,保留原寢,0352612,十一宿舍,418,
104,未保留原寢,0353210,十一宿舍,418,
104,保留原寢,0356069,十一宿舍,418,
104,保留原寢,0353306,十一宿舍,419,
104,未保留原寢,0353308,十一宿舍,419,
104,保留原寢,0353424,十一宿舍,419,
104,保留原寢,0359614,十一宿舍,419,
104,保留原寢,9933808,十一宿舍,422,
104,保留原寢,0351710,十一宿舍,501,
104,未保留原寢,0351726,十一宿舍,501,
104,保留原寢,0359121,十一宿舍,501,
104,未保留原寢,0359124,十一宿舍,501,
104,保留原寢,0360266,十一宿舍,505,
104,保留原寢,0352507,十一宿舍,505,
104,保留原寢,0356626,十一宿舍,505,
104,未保留原寢,0359604,十一宿舍,505,
104,未保留原寢,0350723,十一宿舍,506,
104,保留原寢,0356713,十一宿舍,506,
104,保留原寢,0357013,十一宿舍,506,
104,未保留原寢,0359029,十一宿舍,506,
104,未保留原寢,0351237,十一宿舍,509,
104,未保留原寢,0352557,十一宿舍,509,
104,保留原寢,0353105,十一宿舍,509,
104,保留原寢,0359218,十一宿舍,509,
104,未保留原寢,0350132,十一宿舍,517,
104,保留原寢,0353936,十一宿舍,517,
104,未保留原寢,0356031,十一宿舍,517,
104,保留原寢,0359602,十一宿舍,517,
104,未保留原寢,0253804,十一宿舍,520,
104,保留原寢,0259103,十一宿舍,520,
104,保留原寢,0259106,十一宿舍,520,
104,未保留原寢,0259112,十一宿舍,520,
104,保留原寢,0352022,十一宿舍,521,
104,保留原寢,0356730,十一宿舍,521,
104,未保留原寢,0359810,十一宿舍,521,
104,未保留原寢,0352536,十一宿舍,522,
104,保留原寢,0353805,十一宿舍,522,
104,保留原寢,0353818,十一宿舍,522,
104,保留原寢,0356727,十一宿舍,522,
104,保留原寢,0111009,十三宿舍,101,
104,保留原寢,0111088,十三宿舍,101,
104,未保留原寢,0111095,十三宿舍,101,
104,保留原寢,0111099,十三宿舍,101,
104,保留原寢,0111507,十三宿舍,102,
104,保留原寢,0111527,十三宿舍,102,
104,未保留原寢,0111528,十三宿舍,102,
104,保留原寢,0111540,十三宿舍,102,
104,保留原寢,0111035,十三宿舍,103,
104,保留原寢,0211021,十三宿舍,103,
104,保留原寢,0211050,十三宿舍,103,
104,保留原寢,0211073,十三宿舍,103,
104,保留原寢,0216051,十三宿舍,111,
104,未保留原寢,0216087,十三宿舍,111,
104,保留原寢,0216209,十三宿舍,111,
104,保留原寢,0216217,十三宿舍,111,
104,未保留原寢,0110743,十三宿舍,112,
104,保留原寢,0110790,十三宿舍,112,
104,保留原寢,0110821,十三宿舍,112,
104,保留原寢,0110828,十三宿舍,112,
104,保留原寢,0113207,十三宿舍,203,
104,保留原寢,0113208,十三宿舍,203,
104,保留原寢,0113222,十三宿舍,203,
104,保留原寢,0113248,十三宿舍,203,未確認申請
104,未保留原寢,0216023,十三宿舍,205,
104,保留原寢,0216029,十三宿舍,205,
104,未保留原寢,0216055,十三宿舍,205,
104,保留原寢,0216095,十三宿舍,205,
104,未保留原寢,0216014,十三宿舍,206,
104,未保留原寢,0216066,十三宿舍,206,
104,保留原寢,0216239,十三宿舍,206,
104,保留原寢,0216242,十三宿舍,206,
104,保留原寢,0216008,十三宿舍,207,
104,保留原寢,0216022,十三宿舍,207,
104,保留原寢,0216228,十三宿舍,207,
104,保留原寢,0216234,十三宿舍,207,
104,保留原寢,0113347,十三宿舍,208,
104,保留原寢,0213304,十三宿舍,208,
104,保留原寢,0213320,十三宿舍,208,
104,未保留原寢,0313334,十三宿舍,208,
104,保留原寢,0111106,十三宿舍,210,
104,未保留原寢,0111519,十三宿舍,210,
104,保留原寢,0111555,十三宿舍,210,
104,未保留原寢,0113252,十三宿舍,210,
104,保留原寢,0210112,十三宿舍,211,
104,保留原寢,0210136,十三宿舍,211,
104,未保留原寢,0210140,十三宿舍,211,
104,保留原寢,0210154,十三宿舍,211,
104,保留原寢,0210104,十三宿舍,213,
104,保留原寢,0210158,十三宿舍,213,
104,保留原寢,0210159,十三宿舍,213,
104,保留原寢,0210164,十三宿舍,213,
104,保留原寢,0111056,十三宿舍,215,
104,保留原寢,0113130,十三宿舍,215,
104,未保留原寢,0113401,十三宿舍,215,
104,未保留原寢,0113434,十三宿舍,215,
104,保留原寢,0216057,十三宿舍,216,
104,保留原寢,0216092,十三宿舍,216,
104,保留原寢,0216211,十三宿舍,216,
104,保留原寢,0216316,十三宿舍,216,
104,未保留原寢,0216033,十三宿舍,217,
104,保留原寢,0216208,十三宿舍,217,
104,保留原寢,0216210,十三宿舍,217,
104,保留原寢,0216230,十三宿舍,217,
104,保留原寢,0110870,十三宿舍,221,
104,保留原寢,0110879,十三宿舍,221,
104,未保留原寢,0116093,十三宿舍,221,
104,保留原寢,0116097,十三宿舍,221,
104,保留原寢,0210734,十三宿舍,224,
104,保留原寢,0210742,十三宿舍,224,
104,保留原寢,0210778,十三宿舍,224,
104,保留原寢,0210854,十三宿舍,224,
104,保留原寢,0216015,十三宿舍,226,
104,保留原寢,0216215,十三宿舍,226,
104,保留原寢,0216328,十三宿舍,226,
104,保留原寢,0216337,十三宿舍,226,
104,保留原寢,0216042,十三宿舍,301,
104,保留原寢,0216047,十三宿舍,301,
104,保留原寢,0216058,十三宿舍,301,
104,保留原寢,0216075,十三宿舍,301,
104,未保留原寢,0110008,十三宿舍,303,
104,保留原寢,0110702,十三宿舍,303,
104,保留原寢,0110827,十三宿舍,303,
104,未保留原寢,0113142,十三宿舍,303,
104,保留原寢,0116053,十三宿舍,306,
104,保留原寢,0116203,十三宿舍,306,
104,保留原寢,0116322,十三宿舍,306,
104,保留原寢,0116327,十三宿舍,306,
104,保留原寢,0113304,十三宿舍,308,
104,保留原寢,0113315,十三宿舍,308,
104,保留原寢,0113336,十三宿舍,308,
104,保留原寢,0113354,十三宿舍,308,
104,保留原寢,0210740,十三宿舍,309,
104,未保留原寢,0210776,十三宿舍,309,
104,保留原寢,0210796,十三宿舍,309,
104,保留原寢,0210800,十三宿舍,309,
104,未保留原寢,0115324,十三宿舍,311,
104,保留原寢,0115331,十三宿舍,311,
104,保留原寢,0115334,十三宿舍,311,
104,保留原寢,0115354,十三宿舍,311,
104,保留原寢,0213207,十三宿舍,313,
104,保留原寢,0213209,十三宿舍,313,
104,保留原寢,0213254,十三宿舍,313,
104,保留原寢,0213255,十三宿舍,313,
104,保留原寢,0116011,十三宿舍,317,
104,保留原寢,0116013,十三宿舍,317,
104,保留原寢,0116245,十三宿舍,317,
104,未保留原寢,0116312,十三宿舍,317,
104,保留原寢,0210751,十三宿舍,320,
104,未保留原寢,0210763,十三宿舍,320,
104,保留原寢,0210827,十三宿舍,320,
104,保留原寢,0210861,十三宿舍,320,
104,未保留原寢,0110105,十三宿舍,321,
104,未保留原寢,0110727,十三宿舍,321,
104,保留原寢,0110815,十三宿舍,321,
104,保留原寢,0110842,十三宿舍,321,
104,保留原寢,0213201,十三宿舍,324,
104,保留原寢,0213205,十三宿舍,324,
104,保留原寢,0213217,十三宿舍,324,
104,未保留原寢,0213240,十三宿舍,324,
104,未保留原寢,0213121,十三宿舍,325,
104,保留原寢,0213235,十三宿舍,325,
104,保留原寢,0213236,十三宿舍,325,
104,未保留原寢,0213251,十三宿舍,325,
104,保留原寢,0110734,十三宿舍,402,
104,未保留原寢,0110741,十三宿舍,402,
104,保留原寢,0110818,十三宿舍,402,
104,保留原寢,0110836,十三宿舍,402,
104,保留原寢,0210703,十三宿舍,403,
104,保留原寢,0210708,十三宿舍,403,
104,保留原寢,0210755,十三宿舍,403,
104,保留原寢,0210806,十三宿舍,403,
104,未保留原寢,0211008,十三宿舍,407,
104,保留原寢,0211040,十三宿舍,407,
104,保留原寢,0211060,十三宿舍,407,
104,未保留原寢,0211074,十三宿舍,407,
104,保留原寢,0210880,十三宿舍,409,
104,保留原寢,0210886,十三宿舍,409,
104,未保留原寢,0211019,十三宿舍,409,
104,未保留原寢,0211062,十三宿舍,409,
104,保留原寢,0110771,十三宿舍,410,
104,未保留原寢,0110785,十三宿舍,410,
104,保留原寢,0110869,十三宿舍,410,
104,未保留原寢,0210847,十三宿舍,410,
104,保留原寢,0110707,十三宿舍,411,
104,保留原寢,0110783,十三宿舍,411,
104,保留原寢,0110859,十三宿舍,411,
104,保留原寢,0111223,十三宿舍,411,
104,保留原寢,0111002,十三宿舍,413,
104,保留原寢,0111038,十三宿舍,413,
104,保留原寢,0111075,十三宿舍,413,
104,保留原寢,0111082,十三宿舍,413,
104,保留原寢,0210721,十三宿舍,415,
104,保留原寢,0210805,十三宿舍,415,
104,保留原寢,0210815,十三宿舍,415,
104,保留原寢,0210819,十三宿舍,415,
104,保留原寢,0211046,十三宿舍,419,
104,保留原寢,0211057,十三宿舍,419,
104,未保留原寢,0212032,十三宿舍,419,
104,未保留原寢,0219034,十三宿舍,419,
104,保留原寢,0213339,十三宿舍,423,
104,保留原寢,0213344,十三宿舍,423,
104,保留原寢,0213358,十三宿舍,423,
104,保留原寢,0213408,十三宿舍,423,
104,未保留原寢,0211004,十三宿舍,425,
104,未保留原寢,0211020,十三宿舍,425,
104,保留原寢,0211055,十三宿舍,425,
104,保留原寢,0211077,十三宿舍,425,
104,保留原寢,0216093,十三宿舍,503,
104,未保留原寢,0216326,十三宿舍,503,
104,保留原寢,0216336,十三宿舍,503,
104,未保留原寢,0216338,十三宿舍,503,
104,保留原寢,0210701,十三宿舍,505,
104,未保留原寢,0210713,十三宿舍,505,
104,未保留原寢,0210741,十三宿舍,505,
104,保留原寢,0210853,十三宿舍,505,
104,保留原寢,0110123,十三宿舍,507,
104,未保留原寢,0110159,十三宿舍,507,
104,保留原寢,0113402,十三宿舍,507,
104,保留原寢,0113414,十三宿舍,507,
104,保留原寢,0111506,十三宿舍,510,
104,保留原寢,0111546,十三宿舍,510,
104,保留原寢,0111554,十三宿舍,510,
104,未保留原寢,0112116,十三宿舍,510,
104,保留原寢,0113427,十三宿舍,513,
104,保留原寢,0113431,十三宿舍,513,
104,保留原寢,0213423,十三宿舍,513,
104,未保留原寢,0213426,十三宿舍,513,
104,保留原寢,0213105,十三宿舍,514,
104,保留原寢,0213114,十三宿舍,514,
104,保留原寢,0213125,十三宿舍,514,
104,保留原寢,0213149,十三宿舍,514,
104,保留原寢,0213107,十三宿舍,515,
104,保留原寢,0213108,十三宿舍,515,
104,保留原寢,0213139,十三宿舍,515,
104,保留原寢,0213150,十三宿舍,515,
104,保留原寢,0213115,十三宿舍,517,
104,保留原寢,0213132,十三宿舍,517,
104,保留原寢,0215331,十三宿舍,517,
104,保留原寢,0217014,十三宿舍,517,
104,未保留原寢,0116056,十三宿舍,518,
104,保留原寢,0116238,十三宿舍,518,
104,保留原寢,0116302,十三宿舍,518,
104,未保留原寢,0317038,十三宿舍,518,
104,保留原寢,0116046,十三宿舍,519,
104,保留原寢,0116089,十三宿舍,519,
104,保留原寢,0116236,十三宿舍,519,
104,保留原寢,0116240,十三宿舍,519,
104,未保留原寢,0113126,十三宿舍,523,
104,保留原寢,0113127,十三宿舍,523,
104,保留原寢,0113135,十三宿舍,523,
104,未保留原寢,0313119,十三宿舍,523,
104,保留原寢,0113134,十三宿舍,524,
104,未保留原寢,0113139,十三宿舍,524,
104,保留原寢,0213120,十三宿舍,524,
104,未保留原寢,0313154,十三宿舍,524,
104,保留原寢,0211009,十三宿舍,525,
104,保留原寢,0211017,十三宿舍,525,
104,保留原寢,0211034,十三宿舍,525,
104,保留原寢,0211107,十三宿舍,525,
104,保留原寢,0210747,十三宿舍,526,
104,保留原寢,0210810,十三宿舍,526,
104,保留原寢,0210834,十三宿舍,526,
104,保留原寢,0210863,十三宿舍,526,
104,未保留原寢,0110102,十三宿舍,602,
104,保留原寢,0110154,十三宿舍,602,
104,未保留原寢,0110155,十三宿舍,602,
104,保留原寢,0110166,十三宿舍,602,
104,保留原寢,0110103,十三宿舍,603,
104,保留原寢,0110151,十三宿舍,603,
104,保留原寢,0110160,十三宿舍,603,
104,未保留原寢,0110186,十三宿舍,603,
104,保留原寢,0110110,十三宿舍,604,
104,保留原寢,0110126,十三宿舍,604,
104,保留原寢,0110140,十三宿舍,604,
104,保留原寢,0110179,十三宿舍,604,
104,保留原寢,0110117,十三宿舍,605,
104,未保留原寢,0110131,十三宿舍,605,
104,保留原寢,0110143,十三宿舍,605,
104,未保留原寢,0110158,十三宿舍,605,
104,保留原寢,0110171,十三宿舍,607,
104,未保留原寢,0110794,十三宿舍,607,
104,未保留原寢,0110796,十三宿舍,607,
104,保留原寢,0112137,十三宿舍,607,
104,未保留原寢,0110112,十三宿舍,608,
104,未保留原寢,0110120,十三宿舍,608,
104,保留原寢,0110177,十三宿舍,608,
104,保留原寢,0110185,十三宿舍,608,
104,保留原寢,0111523,十三宿舍,609,
104,保留原寢,0111526,十三宿舍,609,
104,保留原寢,0111533,十三宿舍,609,
104,保留原寢,0111536,十三宿舍,609,
104,保留原寢,0111508,十三宿舍,612,
104,未保留原寢,0111517,十三宿舍,612,
104,保留原寢,0111535,十三宿舍,612,
104,保留原寢,0111553,十三宿舍,612,
104,未保留原寢,0110106,十三宿舍,613,
104,保留原寢,0110125,十三宿舍,613,
104,保留原寢,0110136,十三宿舍,613,
104,保留原寢,0110146,十三宿舍,613,
104,保留原寢,0212006,十三宿舍,616,
104,保留原寢,0212018,十三宿舍,616,
104,保留原寢,0212031,十三宿舍,616,
104,未保留原寢,0312007,十三宿舍,616,
104,保留原寢,0212002,十三宿舍,617,
104,保留原寢,0212005,十三宿舍,617,
104,保留原寢,0212010,十三宿舍,617,
104,保留原寢,0212029,十三宿舍,617,
104,保留原寢,0111604,十三宿舍,618,
104,保留原寢,0111605,十三宿舍,618,
104,保留原寢,0111610,十三宿舍,618,
104,未保留原寢,0317052,十三宿舍,618,
104,保留原寢,0111618,十三宿舍,619,
104,保留原寢,0111620,十三宿舍,619,
104,未保留原寢,0211603,十三宿舍,619,
104,未保留原寢,0211615,十三宿舍,619,
104,保留原寢,0111028,十三宿舍,620,
104,保留原寢,0111068,十三宿舍,620,
104,保留原寢,0111071,十三宿舍,620,
104,保留原寢,0111076,十三宿舍,620,
104,保留原寢,0111008,十三宿舍,621,
104,保留原寢,0111015,十三宿舍,621,
104,保留原寢,0111090,十三宿舍,621,
104,保留原寢,0111100,十三宿舍,621,
104,保留原寢,0212003,十三宿舍,622,
104,保留原寢,0212014,十三宿舍,622,
104,保留原寢,0212017,十三宿舍,622,
104,保留原寢,0212030,十三宿舍,622,
104,保留原寢,0110873,十三宿舍,626,
104,保留原寢,0110878,十三宿舍,626,
104,保留原寢,0113363,十三宿舍,626,
104,保留原寢,0116340,十三宿舍,626,
